Theta,Tajima.D,Tajima.Pi,Segregating.Sites,Max.Pairwise.Difference,Max.Pairwise.Difference.Excluding.Ambiguous,Max.Variable.Block.Length,Max.Variable.Block.Length.Excluding.Ambiguous,Min.Pairwise.Difference,Min.Pairwise.Difference.Excluding.Ambiguous
0.1840554,162,1.622916,0.2756185,95,160,162,106,2,2
0.1840554,162,1.890612,0.2907216,97,161,162,162,2,5
0.1840554,162,2.126304,0.3040191,98,161,162,160,3,6
0.1840554,162,2.040866,0.2991988,96,161,162,162,1,3
0.1840554,162,1.982887,0.2959277,94,161,162,162,3,3
0.1840554,162,2.094419,0.3022202,98,161,162,162,0,6
0.1840554,162,2.204996,0.3084588,96,161,162,162,2,8
0.1840554,162,2.15473,0.30562279999999997,97,161,162,156,2,8
0.1840554,162,2.245839,0.3107631,105,162,162,162,2,11
0.1840554,162,2.310418,0.3144066,102,161,162,162,3,5
0.1840554,162,2.333318,0.3156986,103,161,162,162,2,10
0.1840554,162,2.25611,0.3113426,112,162,162,162,3,6
0.1840554,162,2.244819,0.3107056,99,162,162,162,0,0
0.1840554,162,2.222369,0.309439,98,162,162,162,2,10
0.1840554,162,2.384683,0.3185966,102,162,162,162,1,1
0.1840554,162,2.289718,0.3132387,106,162,162,162,3,9
0.1840554,162,2.206546,0.3085463,96,161,162,162,1,9
0.1840554,162,2.290897,0.3133053,96,161,162,162,3,7
0.1840554,162,2.171454,0.3065664,96,161,162,162,3,6
0.1840554,162,2.347961,0.3165248,100,161,162,162,4,5
0.1840554,162,2.107777,0.3029738,98,162,162,162,1,5
0.1840554,162,2.200835,0.308224,105,161,162,162,0,1
0.1840554,162,2.267334,0.3119759,97,162,162,162,3,6
0.1840554,162,2.152384,0.3054905,102,162,162,162,3,7
0.1840554,162,2.221111,0.309368,107,161,162,162,3,3
0.1840554,162,2.193453,0.3078076,101,161,162,162,3,3
0.1840554,162,2.226252,0.3096581,98,161,162,162,2,4
0.1840554,162,1.903851,0.2914685,97,161,162,162,2,5
0.1840554,162,2.142498,0.3049327,101,162,162,162,2,5
0.1840554,162,2.134348,0.3044729,101,161,162,162,3,7
0.1840554,162,2.071148,0.3009072,97,162,162,162,0,3
0.1840554,162,2.152821,0.3055152,94,162,162,162,2,3
0.1840554,162,2.022021,0.2981356,99,161,162,159,0,2
0.1840554,162,1.786595,0.2848531,98,160,162,160,2,3
0.1840554,162,2.117875,0.3035436,103,161,162,151,1,5
0.1840554,162,1.912346,0.2919478,100,161,162,162,2,6
0.1840554,162,1.839948,0.2878632,94,160,162,156,0,8
0.1840554,162,1.819328,0.2866998,94,161,162,162,2,5
0.1840554,162,1.658776,0.2776417,97,160,162,162,1,3
0.1840554,162,2.157963,0.3058053,106,161,162,162,3,7
0.1840554,162,2.137144,0.3046307,97,162,162,162,2,5
0.1840554,162,1.95568,0.2943927,97,160,162,162,1,1
0.1840554,162,2.033975,0.29881,105,161,162,162,2,5
0.1840554,162,2.007682,0.2973266,100,162,162,162,4,6
0.1840554,162,2.029098,0.2985348,101,161,162,162,2,4
0.1840554,162,2.085129,0.301696,110,161,162,162,3,8
0.1840554,162,1.99887,0.2968294,102,161,162,159,1,6
0.1840554,162,2.157248,0.3057649,104,161,162,162,2,2
0.1840554,162,2.071227,0.3009117,100,162,162,162,4,8
0.1840554,162,2.246634,0.310808,101,162,162,162,1,5
0.1840554,162,2.18688,0.3074367,100,162,162,162,4,4
0.1840554,162,2.085169,0.3016983,101,161,162,162,2,5
0.1840554,162,1.862875,0.2891567,102,162,162,162,2,2
0.1840554,162,1.839378,0.2878311,93,160,162,162,1,2
0.1840554,162,1.645431,0.2768888,92,160,162,162,2,2
0.1840554,162,1.948644,0.2939957,102,161,162,162,2,3
0.1840554,162,1.925187,0.2926723,98,161,162,162,1,1
0.1840554,162,2.100091,0.3025402,98,162,162,160,2,2
0.1840554,162,2.004568,0.2971509,104,161,162,162,2,5
0.1840554,162,2.144035,0.3050195,103,161,162,162,2,3
0.1840554,162,1.940175,0.2935179,100,162,162,162,1,4
0.1840554,162,1.833216,0.2874834,105,162,162,111,0,0
0.1840554,162,1.966362,0.2949953,95,160,162,162,2,4
0.1840554,162,2.085063,0.3016923,101,161,162,162,1,1
0.1840554,162,2.305713,0.3141412,100,160,162,162,2,4
0.1840554,162,1.996193,0.2966784,104,161,162,162,3,4
0.1840554,162,1.864611,0.2892547,101,161,162,162,2,3
0.1840554,162,2.113383,0.3032901,104,162,162,162,1,6
0.1840554,162,1.977971,0.2956503,96,161,162,162,2,4
0.1840554,162,2.160017,0.3059212,100,161,162,162,3,9
0.1840554,162,2.151881,0.3054621,101,161,162,162,2,7
0.1840554,162,2.31654,0.314752,97,161,162,162,3,7
0.1840554,162,2.247244,0.3108424,96,161,162,162,4,10
0.1840554,162,2.134732,0.3044946,98,161,162,162,2,9
0.1840554,162,2.171852,0.3065888,100,161,162,162,3,8
0.1840554,162,2.17315,0.3066621,103,161,162,162,2,6
0.1840554,162,2.208084,0.308633,99,161,162,162,3,3
0.1840554,162,2.255142,0.311288,102,161,162,162,3,4
0.1840554,162,2.352282,0.3167685,101,161,162,162,4,9
0.1840554,162,2.229274,0.3098285,107,161,162,162,4,11
0.1840554,162,2.341322,0.3161502,102,161,162,162,3,7
0.1840554,162,2.41849,0.3205039,106,161,162,162,2,6
0.1840554,162,2.422678,0.3207402,103,162,162,162,4,10
0.1840554,162,2.461865,0.3229511,102,161,162,162,4,11
0.1840554,162,2.43157,0.3212419,106,161,162,162,3,5
0.1840554,162,2.294263,0.3134952,101,161,162,162,3,5
0.1840554,162,2.436381,0.3215133,104,161,162,162,2,12
0.1840554,162,2.407186,0.3198661,102,162,162,162,4,9
0.1840554,162,2.442503,0.3218587,103,162,162,162,4,6
0.1840554,162,2.392794,0.3190542,98,161,162,162,3,7
0.1840554,162,2.403793,0.3196747,108,162,162,162,4,9
0.1840554,162,2.470519,0.3234393,102,162,162,162,3,5
0.1840554,162,2.431888,0.3212598,101,161,162,162,4,12
0.1840554,162,2.396001,0.3192351,105,161,162,162,4,9
0.1840554,162,2.38255,0.3184762,98,162,162,162,2,12
0.1840554,162,2.44359,0.32192,101,162,162,162,4,10
0.1840554,162,2.32424,0.3151864,97,161,162,162,2,4
0.1840554,162,2.438647,0.3216411,100,162,162,162,4,10
0.1840554,162,2.432869,0.3213151,106,161,162,162,4,10
0.1840554,162,2.383743,0.3185435,101,162,162,162,3,7
0.1840554,162,2.431994,0.3212658,102,162,162,162,1,9
0.1840554,162,2.401368,0.3195379,103,162,162,162,3,5
0.1840554,162,2.499236,0.3250595,101,162,162,162,3,10
0.1840554,162,2.412805,0.3201832,105,161,162,162,4,9
0.1840554,162,2.499051,0.325049,104,161,162,162,3,9
0.1840554,162,2.492756,0.3246939,106,161,162,162,3,7
0.1840554,162,2.492544,0.3246819,104,162,162,162,3,12
0.1840554,162,2.530379,0.3268166,103,162,162,162,3,10
0.1840554,162,2.511216,0.3257354,105,162,162,162,4,15
0.1840554,162,2.474256,0.3236501,101,161,162,162,3,13
0.1840554,162,2.489443,0.324507,104,162,162,162,4,5
0.1840554,162,2.511919,0.325775,102,161,162,162,2,14
0.1840554,162,2.505094,0.32539,101,162,162,162,4,15
0.1840554,162,2.498693,0.3250289,104,162,162,162,2,12
0.1840554,162,2.477304,0.3238221,107,162,162,162,2,11
0.1840554,162,2.508301,0.3255709,103,162,162,162,4,7
0.1840554,162,2.491378,0.3246161,103,161,162,162,3,10
0.1840554,162,2.435175,0.3214452,99,162,162,162,3,7
0.1840554,162,2.396809,0.3192807,101,162,162,162,3,9
0.1840554,162,2.415866,0.3203559,102,162,162,162,1,7
0.1840554,162,2.377673,0.3182011,101,161,162,162,3,9
0.1840554,162,2.377183,0.3181734,102,161,162,162,2,11
0.1840554,162,2.38471,0.3185981,101,161,162,162,4,11
0.1840554,162,2.38414,0.3185659,109,162,162,162,3,5
0.1840554,162,2.4768,0.3237937,102,162,162,162,4,8
0.1840554,162,2.415588,0.3203402,103,162,162,162,2,12
0.1840554,162,2.415217,0.3203192,100,161,162,162,3,13
0.1840554,162,2.391654,0.3189899,97,162,162,162,3,7
0.1840554,162,2.429357,0.321117,105,161,162,162,3,10
0.1840554,162,2.391217,0.3189652,100,161,162,162,1,8
0.1840554,162,2.461149,0.3229107,103,162,162,162,4,11
0.1840554,162,2.357609,0.3170691,108,161,162,162,3,3
0.1840554,162,2.426799,0.3209727,100,162,162,162,4,6
0.1840554,162,2.338791,0.3160074,106,161,162,162,3,7
0.1840554,162,2.315785,0.3147094,96,162,162,162,4,7
0.1840554,162,2.408326,0.3199304,105,162,162,162,4,8
0.1840554,162,2.438435,0.3216292,100,161,162,162,3,4
0.1840554,162,2.264061,0.3117912,102,162,162,162,2,5
0.1840554,162,2.430338,0.3211723,105,162,162,162,2,5
0.1840554,162,2.223416,0.3094981,100,161,162,162,3,7
0.1840554,162,2.257196,0.3114039,104,161,162,162,3,9
0.1840554,162,2.329541,0.3154855,104,162,162,162,3,5
0.1840554,162,2.330601,0.3155453,103,161,162,162,2,5
0.1840554,162,2.263372,0.3117523,102,161,162,162,2,3
0.1840554,162,2.37265,0.3179177,103,161,162,162,3,8
0.1840554,162,2.366912,0.3175939,101,161,162,162,4,9
0.1840554,162,2.293654,0.3134608,102,162,162,162,3,5
0.1840554,162,2.362658,0.3173539,102,161,162,162,1,4
0.1840554,162,2.332841,0.3156717,102,161,162,162,3,10
0.1840554,162,2.33406,0.3157404,103,162,162,162,3,6
0.1840554,162,2.39722,0.3193039,102,161,162,162,2,7
0.1840554,162,2.310537,0.3144133,95,162,162,162,2,10
0.1840554,162,2.329647,0.3154915,100,161,162,162,3,5
0.1840554,162,2.418119,0.320483,103,161,162,162,3,11
0.1840554,162,2.389719,0.3188807,100,161,162,162,3,5
0.1840554,162,2.264379,0.3118091,105,162,162,162,3,8
0.1840554,162,2.383743,0.3185435,97,161,162,162,2,6
0.1840554,162,2.459426,0.3228135,102,162,162,162,4,10
0.1840554,162,2.470015,0.3234109,103,162,162,162,3,3
0.1840554,162,2.487256,0.3243836,100,162,162,162,4,6
0.1840554,162,2.488846,0.3244733,99,162,162,162,3,11
0.1840554,162,2.480219,0.3239866,103,161,162,162,4,13
0.1840554,162,2.336273,0.3158653,105,161,162,162,1,13
0.1840554,162,2.305528,0.3141307,104,162,162,162,2,2
0.1840554,162,2.363758,0.317416,104,162,162,162,3,7
0.1840554,162,2.422691,0.3207409,111,161,162,162,2,14
0.1840554,162,2.3656,0.3175199,103,161,162,162,3,5
0.1840554,162,2.423195,0.3207693,103,161,162,162,2,6
0.1840554,162,2.433677,0.3213607,105,161,162,162,4,11
0.1840554,162,2.360829,0.3172508,100,162,162,162,4,11
0.1840554,162,2.337585,0.3159393,101,161,162,162,3,14
0.1840554,162,2.339758,0.3160619,99,162,162,162,3,3
0.1840554,162,2.413123,0.3202011,102,162,162,162,3,7
0.1840554,162,2.34376,0.3162877,97,162,162,162,4,14
0.1840554,162,2.226995,0.3096999,103,161,162,162,3,6
0.1840554,162,2.316394,0.3147438,104,161,162,162,2,6
0.1840554,162,2.36788,0.3176485,99,161,162,162,3,8
0.1840554,162,2.329673,0.315493,101,162,162,162,3,4
0.1840554,162,2.245773,0.3107594,98,161,162,162,4,13
0.1840554,162,2.146447,0.3051555,94,161,162,162,3,7
0.1840554,162,2.335398,0.315816,102,161,162,162,2,6
0.1840554,162,2.225802,0.3096327,98,162,162,162,3,9
0.1840554,162,2.342077,0.3161928,101,161,162,162,3,6
0.1840554,162,2.258575,0.3114817,97,161,162,162,3,7
0.1840554,162,2.167691,0.3063541,99,162,162,162,2,3
0.1840554,162,1.917395,0.2922327,95,161,162,162,2,5
0.1840554,162,1.956303,0.2944278,101,160,162,162,2,5
0.1840554,162,2.117067,0.3034979,100,160,162,162,2,5
0.1840554,162,2.135527,0.3045395,99,161,162,162,3,7
0.1840554,162,1.999559,0.2968683,104,161,162,162,3,6
0.1840554,162,2.249033,0.3109433,100,162,162,162,3,5
0.1840554,162,2.225179,0.3095975,98,161,162,162,2,6
0.1840554,162,2.167399,0.3063376,93,161,162,162,0,1
0.1840554,162,2.415482,0.3203342,99,161,162,162,2,2
0.1840554,162,2.393894,0.3191162,100,161,162,162,4,7
0.1840554,162,2.15094,0.305409,101,161,162,162,2,4
0.1840554,162,2.178769,0.3069791,106,161,162,162,3,5
0.1840554,162,2.317402,0.3148006,100,161,162,162,4,5
0.1840554,162,2.182427,0.3071855,100,161,162,162,1,7
0.1840554,162,2.124607,0.3039234,98,161,162,162,2,6
0.1840554,162,2.091954,0.3020811,98,161,162,162,3,5
0.1840554,162,2.137118,0.3046292,98,160,162,162,2,9
0.1840554,162,1.95845,0.294549,93,162,162,112,2,3
0.1840554,162,2.335875,0.3158429,112,162,162,162,1,7
0.1840554,162,2.134215,0.3044654,104,160,162,162,2,4
0.1840554,162,2.247178,0.3108387,99,161,162,162,3,4
0.1840554,162,2.005893,0.2972257,100,161,162,162,2,7
0.1840554,162,2.021783,0.2981221,94,160,162,162,0,0
0.1840554,162,2.143982,0.3050165,99,161,162,162,1,4
0.1840554,162,2.010916,0.297509,103,161,162,159,3,3
0.1840554,162,2.139079,0.3047398,102,161,162,162,3,4
0.1840554,162,2.066695,0.300656,97,162,162,162,3,4
0.1840554,162,2.148236,0.3052565,102,162,162,162,2,4
0.1840554,162,1.88266,0.290273,92,161,162,148,2,6
0.1840554,162,1.977825,0.2956421,96,162,162,162,0,0
0.1840554,162,2.072672,0.3009932,100,161,162,162,1,8
0.1840554,162,2.163569,0.3061215,97,161,162,162,3,8
0.1840554,162,2.176331,0.3068416,106,161,162,162,2,7
0.1840554,162,1.891645,0.2907799,102,160,162,162,2,4
0.1840554,162,1.747567,0.2826512,94,161,162,162,2,2
0.1840554,162,1.813497,0.2863709,99,161,162,162,2,5
0.1840554,162,2.030993,0.2986418,99,162,162,162,2,4
0.1840554,162,1.877028,0.2899552,95,162,162,162,1,4
0.1840554,162,1.929839,0.2929347,94,160,162,162,2,3
0.1840554,162,1.974181,0.2954365,93,161,162,162,2,5
0.1840554,162,2.185594,0.3073642,96,161,162,110,2,2
0.1840554,162,2.103072,0.3027084,102,162,162,162,1,4
0.1840554,162,2.048844,0.2996489,101,162,162,162,3,11
0.1840554,162,2.122606,0.3038105,100,161,162,162,1,1
0.1840554,162,2.319906,0.3149419,98,161,162,162,3,7
0.1840554,162,2.107989,0.3029858,99,161,162,162,2,11
0.1840554,162,2.113462,0.3032946,109,162,162,162,3,9
0.1840554,162,2.308337,0.3142892,99,161,162,162,1,5
0.1840554,162,2.346543,0.3164448,100,162,162,162,0,10
0.1840554,162,2.216512,0.3091085,100,162,162,162,2,12
0.1840554,162,2.365733,0.3175274,100,161,162,162,3,5
0.1840554,162,2.30085,0.3138668,102,161,162,162,4,6
0.1840554,162,2.132758,0.3043832,102,162,162,162,0,7
0.1840554,162,2.233289,0.3100551,100,161,162,162,3,5
0.1840554,162,2.10074,0.3025768,106,161,162,162,2,8
0.1840554,162,2.275657,0.3124454,105,162,162,162,3,8
0.1840554,162,2.100422,0.3025589,98,161,162,162,3,6
0.1840554,162,2.08167,0.3015009,100,162,162,162,2,8
0.1840554,162,2.043265,0.2993341,99,160,162,162,0,0
0.1840554,162,2.015409,0.2977625,99,161,162,162,1,5
0.1840554,162,2.155472,0.3056647,102,162,162,162,2,2
0.1840554,162,2.072367,0.300976,101,160,162,162,3,6
0.1840554,162,1.998167,0.2967898,97,161,162,162,2,5
0.1840554,162,1.909907,0.2918102,99,161,162,162,1,2
0.1840554,162,2.137621,0.3046576,96,161,162,162,2,2
0.1840554,162,1.95413,0.2943052,94,160,162,162,2,6
0.1840554,162,1.924246,0.2926192,96,161,162,162,2,3
0.1840554,162,2.107631,0.3029656,101,161,162,162,1,6
0.1840554,162,2.001878,0.2969991,95,160,162,162,1,1
0.1840554,162,2.096513,0.3023383,96,162,162,162,3,6
0.1840554,162,1.944191,0.2937445,99,162,162,162,2,4
0.1840554,162,1.963287,0.2948219,98,161,162,162,2,6
0.1840554,162,1.864001,0.2892203,95,160,162,162,2,3
0.1840554,162,1.72468,0.2813599,97,161,162,151,2,4
0.1840554,162,1.820945,0.2867911,98,162,162,162,0,3
0.1840554,162,1.716967,0.2809248,97,161,162,162,0,0
0.1840554,162,1.908092,0.2917078,98,162,162,151,1,4
0.1840554,162,1.591309,0.2738353,92,161,162,162,1,6
0.1840554,162,1.684804,0.2791101,91,160,162,159,3,6
0.1840554,162,1.034143,0.2424006,86,159,162,136,0,4
0.1840554,162,1.670531,0.2783049,90,160,162,162,0,2
0.1840554,162,1.229641,0.2534304,86,159,162,162,1,5
0.1840554,162,1.542647,0.2710898,92,161,162,116,1,2
0.1840554,162,1.374555,0.2616062,86,159,162,85,1,2
0.1840554,162,1.079784,0.2449756,87,159,162,162,0,4
0.1840554,162,1.39006,0.262481,92,161,162,77,1,5
0.1840554,162,1.236492,0.2538169,91,160,162,80,0,3
0.1840554,162,1.259697,0.2551261,86,158,162,51,0,2
0.1840554,162,1.060104,0.2438653,90,161,162,162,2,2
0.1840554,162,1.026669,0.2419789,82,159,162,74,1,1
0.1840554,162,1.148987,0.24888,88,158,162,162,1,3
0.1840554,162,1.398011,0.2629296,89,160,162,84,0,4
0.1840554,162,1.251838,0.2546827,86,158,162,108,2,2
0.1840554,162,1.094454,0.2458033,86,159,162,58,1,1
0.1840554,162,1.206873,0.2521458,87,161,162,162,1,1
0.1840554,162,1.156329,0.2492942,85,159,162,152,1,2
0.1840554,162,1.325799,0.2588555,89,160,162,86,1,2
0.1840554,162,1.328092,0.2589849,86,159,162,67,2,3
0.1840554,162,1.297559,0.2572622,91,160,162,111,2,4
0.1840554,162,1.043804,0.2429456,85,159,162,135,1,1
0.1840554,162,1.290416,0.2568592,92,160,162,102,0,1
0.1840554,162,1.037218,0.2425741,85,161,162,91,0,1
0.1840554,162,1.425231,0.2644653,94,159,162,142,1,1
0.1840554,162,1.082355,0.2451206,85,159,162,157,0,0
0.1840554,162,0.9332667,0.2367093,80,158,162,56,1,1
0.1840554,162,0.7245034,0.2249311,78,158,162,123,1,3
0.1840554,162,0.9070006,0.2352274,84,161,162,61,0,2
0.1840554,162,0.8674028,0.2329933,84,159,162,90,0,1
0.1840554,162,0.9693526,0.2387452,86,160,162,124,0,0
0.1840554,162,0.5161112,0.2131738,81,159,162,95,1,1
0.1840554,162,0.6544253,0.2209773,80,161,162,57,0,1
0.1840554,162,0.6879536,0.222869,85,158,162,82,0,1
0.1840554,162,0.4508967,0.2094945,79,160,162,66,0,1
0.1840554,162,-0.1738823,0.17424510000000001,70,160,162,27,0,1
0.1829192,161,-0.2812952,0.1671444,64,158,149,42,1,1
0.1829192,161,0.340002,0.2019863,78,160,150,51,0,0
0.1840554,162,0.0980281,0.189586,74,158,162,78,0,0
0.1829192,161,0.2457275,0.1966994,75,158,117,44,0,1
0.1840554,162,0.8801647,0.2337133,96,160,162,48,0,0
0.1840554,162,0.8665679,0.2329462,94,157,162,89,0,3
0.1829192,161,0.3912123,0.2048581,72,160,151,59,0,2
0.1840554,162,0.7245432,0.2249333,85,159,162,45,0,0
0.1840554,162,0.8705966,0.2331735,87,160,162,92,1,1
0.1840554,162,0.9106583,0.2354337,88,157,162,62,0,0
0.1840554,162,1.034117,0.2423991,91,160,162,72,1,2
0.1840554,162,1.044162,0.2429658,79,159,162,79,1,1
0.1840554,162,1.247107,0.2544158,87,161,162,54,2,6
0.1840554,162,1.178368,0.2505376,88,159,162,87,1,2
0.1840554,162,1.078909,0.2449262,86,159,162,78,1,3
0.1840554,162,1.261685,0.2552382,88,161,162,60,1,2
0.1840554,162,1.023568,0.2418039,83,161,162,93,1,4
0.1840554,162,1.355683,0.2605415,91,161,162,162,0,1
0.1840554,162,0.743971,0.2260294,80,160,162,54,1,4
0.1840554,162,1.240918,0.2540666,86,159,162,50,0,1
0.1840554,162,1.236717,0.2538296,90,162,162,126,0,0
0.1840554,162,0.7527308,0.2265236,82,159,162,45,1,2
0.1840554,162,1.174631,0.2503267,88,159,162,59,0,1
0.1840554,162,1.196643,0.2515686,97,160,162,100,2,2
0.1840554,162,1.079651,0.2449681,91,159,162,78,0,2
0.1840554,162,1.398846,0.2629767,90,160,162,138,1,2
0.1840554,162,1.403789,0.2632556,95,161,162,156,1,1
0.1840554,162,1.654893,0.2774226,90,159,162,162,1,3
0.1840554,162,1.539718,0.2709246,95,159,162,162,2,2
0.1840554,162,1.06738,0.2442758,86,157,162,161,1,1
0.1840554,162,1.265713,0.2554655,98,160,162,153,0,1
0.1840554,162,1.131627,0.2479005,87,160,162,100,0,1
0.1840554,162,1.235697,0.253772,86,159,162,104,0,0
0.1840554,162,1.115221,0.2469749,89,159,162,162,1,1
0.1840554,162,1.195211,0.2514879,89,159,162,162,1,1
0.1840554,162,0.7730863,0.2276721,81,159,162,88,0,2
0.1840554,162,1.426371,0.2645296,90,160,162,147,2,2
0.1840554,162,1.373004,0.2615187,90,160,162,162,0,3
0.1840554,162,0.8105637,0.2297865,85,159,162,44,1,3
0.1840554,162,0.8682509,0.2330411,82,159,162,97,0,2
0.1840554,162,1.3126,0.2581108,93,160,162,111,0,0
0.1840554,162,1.046958,0.2431236,84,159,162,74,0,1
0.1840554,162,1.26248,0.2552831,90,160,162,98,0,1
0.1840554,162,1.25869,0.2550693,98,160,162,77,2,3
0.1840554,162,1.387303,0.2623255,88,160,162,147,0,0
0.1840554,162,1.267542,0.2555687,95,161,162,160,0,1
0.1840554,162,1.132316,0.2479394,86,161,162,100,0,1
0.1840554,162,1.109615,0.2466586,88,159,162,153,1,2
0.1840554,162,1.085708,0.2453098,84,159,162,87,1,3
0.1840554,162,1.238348,0.2539216,86,161,162,162,0,1
0.1840554,162,1.208371,0.2522303,89,160,162,65,0,2
0.1840554,162,1.01013,0.2410458,86,158,162,162,0,2
0.1840554,162,1.108263,0.2465824,92,160,162,162,0,3
0.1840554,162,1.264653,0.2554057,96,161,162,88,1,1
0.1840554,162,1.505726,0.2690068,93,160,162,162,1,2
0.1840554,162,1.683439,0.2790331,102,159,162,162,1,2
0.1840554,162,1.22589,0.2532188,82,161,162,85,2,2
0.1840554,162,1.527817,0.2702531,90,161,162,162,1,5
0.1840554,162,1.726959,0.2814885,92,161,162,162,2,2
0.1840554,162,1.550214,0.2715167,95,160,162,162,1,2
0.1840554,162,0.9707574,0.2388244,85,159,162,157,0,0
0.1840554,162,0.8635861,0.232778,81,159,162,54,0,0
0.1829192,161,0.7833095,0.2268466,86,159,151,37,0,0
0.1840554,162,0.8443968,0.2316953,79,157,162,59,0,2
0.1840554,162,0.630982,0.2196547,90,157,162,72,0,2
0.1840554,162,0.3871135,0.2058959,81,158,162,33,0,0
0.1829192,161,0.5712019,0.2149518,82,155,120,60,0,0
0.1840554,162,0.4659778,0.2103453,86,156,162,64,0,0
0.180647,159,-0.04364955,0.1782288,77,157,144,39,0,1
0.1840554,162,0.2387674,0.1975264,74,158,162,21,0,2
0.1829192,161,-0.1978201,0.1718257,66,157,120,16,0,1
0.1829192,161,0.1542661,0.1915704,76,158,151,55,0,1
0.1840554,162,0.4662826,0.2103625,82,158,162,61,0,0
0.1829192,161,0.1292009,0.1901647,73,158,117,36,0,1
0.1829192,161,0.4862068,0.2101853,81,158,150,60,0,0
0.1840554,162,0.6036691,0.2181137,78,161,162,25,1,2
0.1840554,162,0.7281875,0.2251389,80,159,162,37,0,0
0.1840554,162,0.4208803,0.207801,81,159,162,55,1,2
0.1840554,162,0.5008048,0.2123102,84,159,162,56,0,0
0.1840554,162,0.8655607,0.2328894,79,162,162,37,1,2
0.1840554,162,0.8432041,0.231628,91,159,162,59,1,1
0.1840554,162,1.140519,0.2484022,93,159,162,162,0,0
0.1840554,162,0.7784137,0.2279726,85,159,162,116,0,0
0.1840554,162,0.9343666,0.2367713,83,161,162,162,0,0
0.1840554,162,0.9428348,0.2372491,89,160,162,100,1,1
0.1840554,162,1.263858,0.2553609,90,161,162,93,0,0
0.1840554,162,1.002642,0.2406234,85,160,162,110,0,2
0.1840554,162,1.417969,0.2640556,99,160,162,147,1,3
0.1840554,162,1.457938,0.2663106,93,161,162,162,1,1
0.1840554,162,1.071461,0.2445061,89,158,162,77,0,1
0.1840554,162,0.9223468,0.2360932,85,159,162,162,0,1
0.1840554,162,0.9980041,0.2403617,85,160,162,95,1,2
0.1840554,162,1.245583,0.2543298,89,161,162,121,0,1
0.1840554,162,0.84225,0.2315742,86,158,162,61,0,1
0.1840554,162,1.115154,0.2469712,92,159,162,83,2,2
0.1840554,162,1.169184,0.2500194,91,161,162,94,2,2
0.1829192,161,1.024962,0.2403983,88,161,144,64,0,3
0.1829192,161,1.668791,0.2765037,91,160,120,116,1,2
0.1840554,162,1.576215,0.2729837,94,160,162,156,1,1
0.1840554,162,1.52143,0.2698928,90,160,162,152,2,3
0.1840554,162,1.159417,0.2494684,84,160,162,162,1,1
0.1840554,162,1.259048,0.2550895,89,160,162,123,2,2
0.1840554,162,1.31256,0.2581086,90,160,162,139,0,2
0.1840554,162,0.9748788,0.239057,90,162,162,146,0,0
0.1840554,162,0.7756705,0.2278179,86,158,162,54,1,1
0.1840554,162,1.052736,0.2434496,88,159,162,61,0,1
0.1840554,162,1.05813,0.2437539,80,160,162,94,0,0
0.1840554,162,1.524093,0.270043,93,160,162,144,0,0
0.1840554,162,1.583477,0.2733934,89,161,162,162,0,0
0.1840554,162,1.350555,0.2602522,96,161,162,162,0,0
0.1840554,162,1.481076,0.2676161,90,160,162,162,1,4
0.1840554,162,0.8208475,0.2303667,84,159,162,135,0,1
0.1840554,162,1.008102,0.2409314,92,160,162,162,2,4
0.1840554,162,1.584126,0.27343,89,159,162,161,1,1
